batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome,temperature_tolerance_distance,temperature_limit_utilization_pct,pressure_tolerance_distance,pressure_limit_utilization_pct,cycle_time_tolerance_distance,cycle_time_limit_utilization_pct,vibration_tolerance_distance,vibration_limit_utilization_pct,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_z,temperature_drift_flag,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_z,pressure_drift_flag,cycle_time_rolling_mean,cycle_time_rolling_std,cycle_time_rolling_z,cycle_time_drift_flag,vibration_rolling_mean,vibration_rolling_std,vibration_rolling_z,vibration_drift_flag
8190,2026-03-27 07:15:00,M-02,Line-D,70.901,100.859,43.653,1.948,51.478,0.906,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0048,22.9,80.07,93.0,103.28,Stable,Accepted,7.099000000000004,90.89871794871794,7.141000000000005,93.38796296296296,5.347000000000001,89.08775510204082,1.3519999999999999,59.03030303030303,71.07240505845658,2.1993706293575577,-0.07793368528643728,False,100.27452,1.6424252423372443,0.3558639899909588,False,42.05103999999999,1.346529411734738,1.189695513547079,False,2.1092,0.2566742423124398,-0.6280334113299042,False
8191,2026-03-27 07:30:00,M-02,Line-A,72.459,103.212,39.602,2.314,47.361,1.251,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0136,22.07,90.89,16.0,106.26,Warning,Accepted,5.540999999999997,92.89615384615385,4.787999999999997,95.56666666666666,9.398000000000003,80.8204081632653,0.9859999999999998,70.12121212121212,71.1535250584566,2.212090656008799,0.5901543582751864,False,100.56135999999998,1.4915124281525576,1.7771491205629475,False,42.002520000000004,1.4131310130345305,-1.6987243064216506,False,2.12128,0.2590050707354296,0.7440780964356526,False
8192,2026-03-27 07:45:00,M-02,Line-A,69.569,98.704,42.379,1.958,49.354,0.442,78.0,108.0,49.0,3.3,Shift-A,OP-027,RM-0125,22.13,85.08,111.0,98.68,Stable,Accepted,8.430999999999997,89.19102564102565,9.296000000000006,91.39259259259259,6.621000000000002,86.48775510204081,1.3419999999999999,59.333333333333336,71.1274450584566,2.2273339276462942,-0.6996908003388,False,100.49544,1.5368791722188613,-1.1656348998559376,False,42.05932,1.3978955826527384,0.22868660861875853,False,2.11964,0.25993971737051824,-0.6218364843784078,False
8193,2026-03-27 08:00:00,M-02,Line-B,71.477,101.649,42.258,2.167,49.066,1.55,78.0,108.0,49.0,3.3,Shift-B,OP-018,RM-0008,22.71,89.74,26.0,103.14,Stable,Accepted,6.522999999999996,91.63717948717948,6.350999999999999,94.11944444444444,6.741999999999997,86.24081632653062,1.133,65.66666666666666,71.13372505845659,2.228120653315133,0.15406479044690322,False,100.54235999999999,1.5540702976378467,0.7120913395501361,False,42.129039999999996,1.36063277191169,0.09477943105752004,False,2.11496,0.2579025138820189,0.20178167020041646,False
8194,2026-03-27 08:15:00,M-04,Line-C,71.011,102.836,40.216,2.198,48.795,0.986,78.0,108.0,49.0,3.3,Shift-B,OP-029,RM-0063,21.85,84.64,25.0,100.2,Stable,Accepted,6.989000000000004,91.03974358974358,5.1640000000000015,95.21851851851851,8.783999999999999,82.07346938775511,1.1019999999999999,66.60606060606061,71.0922450584566,2.220028786494545,-0.03659639863719482,False,100.62128000000001,1.6197414021998306,1.3673293755361766,False,42.04508,1.412453920192335,-1.2949661393208,False,2.1202,0.258218092575504,0.301295696300796,False
8195,2026-03-27 08:30:00,M-01,Line-D,70.931,99.948,44.25,2.04,49.563,1.249,78.0,108.0,49.0,3.3,Shift-B,OP-030,RM-0095,22.28,87.3,34.0,97.7,Stable,Accepted,7.069000000000003,90.93717948717949,8.052000000000007,92.54444444444444,4.75,90.3061224489796,1.2599999999999998,61.81818181818183,71.1073650584566,2.2174888846447574,-0.07953368320258809,False,100.63084,1.6148304782030893,-0.4228555314114746,False,42.19016,1.4461699611964005,1.4243415748283959,False,2.11316,0.25789640685101645,-0.283679795671848,False
8196,2026-03-27 08:45:00,M-04,Line-C,70.78,100.581,42.801,2.125,49.7,0.733,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0110,21.3,78.17,55.0,95.48,Stable,Accepted,7.219999999999999,90.74358974358975,7.418999999999997,93.13055555555556,6.198999999999998,87.34897959183674,1.1749999999999998,64.39393939393939,71.1413650584566,2.205166719747591,-0.16387198991374294,False,100.65700000000001,1.6082371819273573,-0.04725671117050474,False,42.147200000000005,1.409522407295027,0.4638450560390063,False,2.10512,0.25408960361782834,0.0782401157581452,False
8197,2026-03-27 09:00:00,M-03,Line-D,69.562,99.519,41.95,1.893,49.78,0.874,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0085,23.37,76.63,12.0,98.81,Stable,Accepted,8.438000000000002,89.18205128205128,8.480999999999995,92.14722222222223,7.049999999999997,85.61224489795919,1.4069999999999998,57.363636363636374,71.12808505845659,2.213973725039736,-0.7073638863661247,False,100.69044,1.5738045219574397,-0.7443364049704192,False,42.20456,1.3689701445491091,-0.1859500011841683,False,2.10312,0.2556110847883267,-0.8220300781321823,False
8198,2026-03-27 09:15:00,M-05,Line-A,70.603,97.626,42.776,1.851,50.302,0.527,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0147,23.37,87.48,81.0,96.88,Stable,Accepted,7.397000000000006,90.51666666666665,10.373999999999995,90.39444444444445,6.223999999999997,87.29795918367348,1.4489999999999998,56.09090909090909,71.07624505845659,2.2103405804263905,-0.21410504003202338,False,100.59352000000001,1.68559047814119,-1.7605225222157665,False,42.270160000000004,1.3548530264694851,0.37335414994653077,False,2.07964,0.2504766921957654,-0.9128194643408237,False
8199,2026-03-27 09:30:00,M-04,Line-C,69.135,100.63,40.618,1.637,49.573,0.961,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0102,23.23,79.22,11.0,99.63,Stable,Accepted,8.864999999999995,88.63461538461539,7.3700000000000045,93.17592592592592,8.381999999999998,82.89387755102041,1.6629999999999998,49.60606060606061,71.04296505845659,2.2338760258496926,-0.854105168047925,False,100.53328000000002,1.6547977096914832,0.05844823172858309,False,42.16656,1.378961054562497,-1.1229903809656947,False,2.07072,0.26231541446637424,-1.6534293300388487,False
8200,2026-03-27 09:45:00,M-06,Line-A,72.52,103.372,41.758,2.289,50.785,1.668,78.0,108.0,49.0,3.3,Shift-B,OP-021,RM-0133,23.2,87.39,85.0,96.3,Stable,Accepted,5.480000000000004,92.97435897435898,4.628,95.71481481481482,7.241999999999997,85.22040816326532,1.0109999999999997,69.36363636363637,71.09356505845659,2.253122969484877,0.6330923615187882,False,100.63892,1.7495329595829165,1.562176914147167,False,42.07652,1.326123144105924,-0.24018885532289427,False,2.05784,0.24178342237079145,0.956062238400697,False
8201,2026-03-27 10:00:00,M-03,Line-D,70.22,99.272,41.17,2.494,51.533,1.458,78.0,108.0,49.0,3.3,Shift-B,OP-026,RM-0019,22.32,82.69,9.0,101.38,Stable,Accepted,7.780000000000001,90.02564102564102,8.727999999999994,91.91851851851852,7.829999999999998,84.02040816326532,0.8059999999999996,75.57575757575759,71.1424050584566,2.218800297665916,-0.4157224331666692,False,100.58928,1.77073178187256,-0.7439184259780806,False,42.0816,1.3222366152344742,-0.6894378732949734,False,2.0728,0.2568882701357388,1.6396233264268538,False
8202,2026-03-27 10:15:00,M-02,Line-D,70.0,100.825,41.809,1.918,49.787,0.706,78.0,108.0,49.0,3.3,Shift-B,OP-023,RM-0102,22.49,94.87,119.0,97.65,Stable,Accepted,8.0,89.74358974358975,7.174999999999997,93.35648148148148,7.1910000000000025,85.32448979591835,1.382,58.12121212121212,71.1425650584566,2.2187143272406367,-0.514967179158021,False,100.55792,1.7588222129217246,0.15185161867858063,False,42.07804,1.3228711980637857,-0.20337580891759008,False,2.0706800000000003,0.25797976664846994,-0.5918293592692724,False
8203,2026-03-27 10:30:00,M-04,Line-B,71.585,99.32,40.779,2.348,49.002,1.194,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0086,22.29,84.86,29.0,99.22,Stable,Accepted,6.415000000000006,91.77564102564102,8.680000000000007,91.96296296296296,8.220999999999997,83.22244897959185,0.952,71.15151515151516,71.1948450584566,2.2128844709155677,0.17631057864578722,False,100.3556,1.5832329003234686,-0.6541046486517681,False,41.9962,1.337937280542947,-0.9097586394379021,False,2.07112,0.2584618476035983,1.0712606234427655,False
8204,2026-03-27 10:45:00,M-04,Line-D,70.097,101.729,42.163,2.337,48.395,1.268,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0068,23.24,84.22,8.0,97.5,Stable,Accepted,7.903000000000006,89.8679487179487,6.271000000000001,94.19351851851852,6.837000000000003,86.0469387755102,0.9629999999999996,70.81818181818183,71.1042050584566,2.209448195852957,-0.4558627173730925,False,100.50983999999998,1.517772619114435,0.803256024417776,False,42.023320000000005,1.3340092678338769,0.10470691873587913,False,2.08244,0.2638225540017359,0.9648909698536433,False
8205,2026-03-27 11:00:00,M-03,Line-C,70.18,97.601,39.341,2.017,48.656,0.588,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0048,23.7,78.88,55.0,101.12,Stable,Accepted,7.819999999999993,89.97435897435898,10.399000000000001,90.3712962962963,9.658999999999999,80.28775510204082,1.283,61.12121212121212,71.0266450584566,2.206371732245849,-0.38372729585091,False,100.344,1.6011769369227495,-1.7131148574196169,False,41.920959999999994,1.4379909445704453,-1.7941420352759418,False,2.08784,0.26091452623416495,-0.27150653902812105,False
8206,2026-03-27 11:15:00,M-04,Line-A,71.189,100.645,44.621,2.023,49.9,1.368,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0092,21.45,93.14,77.0,94.76,Stable,Accepted,6.811000000000007,91.26794871794871,7.355000000000004,93.18981481481481,4.378999999999998,91.06326530612246,1.2769999999999997,61.30303030303031,71.09172505845659,2.185264268155631,0.04451404022887542,False,100.38608,1.5944271939059167,0.1623906071030468,False,42.03936000000001,1.5343267220510828,1.6825881755802736,False,2.0952800000000003,0.2560707128900113,-0.2822657819172244,False
8207,2026-03-27 11:30:00,M-03,Line-C,71.832,94.613,40.616,2.297,49.917,1.331,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0082,22.98,86.25,85.0,101.04,Stable,Accepted,6.168000000000006,92.09230769230768,13.387,87.60462962962963,8.384,82.88979591836735,1.0029999999999997,69.60606060606061,71.1796050584566,2.168351955339649,0.3008713322285363,False,100.09244000000001,1.93355482380676,-2.8338684440362307,False,41.973,1.5593820891622339,-0.8702164847417462,False,2.11648,0.2496180615794157,0.7231848483150237,False
8208,2026-03-27 11:45:00,M-02,Line-D,71.161,100.844,43.035,2.345,48.626,0.982,78.0,108.0,49.0,3.3,Shift-B,OP-001,RM-0084,24.27,88.52,114.0,97.45,Stable,Accepted,6.838999999999999,91.23205128205129,7.156000000000006,93.37407407407406,5.965000000000003,87.8265306122449,0.9549999999999996,71.06060606060606,71.2693250584566,2.116662581372393,-0.051177291746880536,False,100.19383999999998,1.9023489576485422,0.34176694942638935,False,42.03828000000001,1.5686584905581011,0.6353964269465521,False,2.14216,0.23806418602272916,0.852039121838486,False
8209,2026-03-27 12:00:00,M-02,Line-B,69.204,101.088,42.957,2.21,48.637,1.146,78.0,108.0,49.0,3.3,Shift-B,OP-020,RM-0144,22.42,90.88,99.0,98.15,Stable,Accepted,8.796000000000006,88.72307692307692,6.912000000000006,93.6,6.042999999999999,87.66734693877551,1.0899999999999999,66.96969696969697,70.83464,1.1104866380708018,-1.468401279310156,False,100.193,1.9019326135976777,0.4705739801722115,False,41.977160000000005,1.4975085330864204,0.6543134669025955,False,2.14548,0.23842244021903197,0.27061211159791504,False
8210,2026-03-27 12:15:00,M-06,Line-A,71.386,98.948,39.908,1.97,48.736,0.692,78.0,108.0,49.0,3.3,Shift-B,OP-026,RM-0023,23.36,86.55,78.0,100.91,Stable,Accepted,6.614000000000004,91.5205128205128,9.052000000000007,91.61851851851851,9.091999999999999,81.44489795918368,1.3299999999999998,59.6969696969697,70.75712,0.9906476130965259,0.6348170547085534,False,100.11843999999999,1.9131586900550313,-0.6117840647951331,False,41.966,1.5123712066376542,-1.3607770307763283,False,2.12528,0.23060563739856446,-0.6733573461243004,False
8211,2026-03-27 12:30:00,M-05,Line-D,70.882,98.334,43.223,2.591,49.525,1.069,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0025,23.02,87.51,40.0,98.18,Stable,Accepted,7.117999999999995,90.87435897435898,9.665999999999997,91.05,5.777000000000001,88.21020408163265,0.7089999999999996,78.51515151515153,70.81224,0.95573956006181,0.07299059588523332,False,100.05636,1.9459153561583855,-0.8851155804640278,False,42.06492,1.5103967999613124,0.7667389126020802,False,2.15236,0.24411556006667098,1.7968539157446677,False
8212,2026-03-27 12:45:00,M-01,Line-B,68.115,98.769,42.3715,1.928,50.193,1.28,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0087,22.47,88.36,61.0,100.51,Stable,Accepted,9.885000000000005,87.32692307692307,9.230999999999995,91.45277777777778,6.6285000000000025,86.47244897959183,1.3719999999999999,58.42424242424242,70.63796,1.034478068077774,-2.438872391647776,False,100.01552,1.9623829926901726,-0.6352072988011236,False,42.09546,1.5084907186765832,0.18299085077710514,False,2.1262,0.23083688324586443,-0.8586149544780375,False
8213,2026-03-27 13:00:00,M-06,Line-B,68.91,101.509,42.586,1.993,50.047,0.809,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0122,23.38,90.18,93.0,102.67,Stable,Accepted,9.090000000000003,88.34615384615384,6.491,93.98981481481482,6.4140000000000015,86.91020408163264,1.3069999999999997,60.3939393939394,70.55828,1.0885939524606838,-1.5141366496425854,False,100.03244,1.9737878786738094,0.7480844400524482,False,42.029579999999996,1.4459153652041143,0.384821970490268,False,2.13036,0.2272940239718842,-0.6043273712158446,False
8214,2026-03-27 13:15:00,M-05,Line-C,72.687,98.323,41.19,2.324,47.13,1.69,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0070,23.38,84.5,101.0,100.76,Warning,Accepted,5.313000000000002,93.18846153846152,9.677000000000007,91.03981481481482,7.810000000000002,84.06122448979592,0.976,70.42424242424242,70.65584,1.1661566032630064,1.7417557764683058,False,100.03023999999999,1.9757384543505894,-0.8641022278230425,False,41.921220000000005,1.4007843939497864,-0.522007528894714,False,2.1286,0.2255408314843785,0.8663619740780004,False
8215,2026-03-27 13:30:00,M-01,Line-C,69.909,102.481,40.917,2.331,49.937,0.655,78.0,108.0,49.0,3.3,Shift-B,OP-029,RM-0031,22.5,82.98,5.0,99.62,Stable,Accepted,8.090999999999994,89.62692307692308,5.5190000000000055,94.88981481481481,8.082999999999998,83.50408163265305,0.9689999999999999,70.63636363636364,70.61616,1.1743156404195327,-0.6021890330502194,False,100.09512000000001,2.0299750064142152,1.1753248155574327,False,41.81178,1.3663011814139632,-0.6548922098376609,False,2.14392,0.2257699640489509,0.8286310395099221,False
8216,2026-03-27 13:45:00,M-05,Line-B,69.443,101.872,41.49,2.596,50.352,1.355,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0069,22.68,80.52,15.0,101.88,Stable,Accepted,8.557000000000002,89.02948717948718,6.128,94.32592592592593,7.509999999999998,84.6734693877551,0.7039999999999997,78.66666666666667,70.49552,1.1312384113589897,-0.9304139511454338,False,100.04152,1.960757742982629,0.9335574507106312,False,41.8873,1.2890650196944726,-0.3082078824031446,False,2.1552000000000002,0.2411429382475556,1.827961470501275,False
8217,2026-03-27 14:00:00,M-04,Line-A,71.026,101.099,43.052,2.192,49.108,0.831,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0070,22.45,89.75,4.0,100.27,Stable,Accepted,6.974000000000004,91.05897435897435,6.900999999999996,93.61018518518519,5.948,87.86122448979592,1.1079999999999997,66.42424242424244,70.5538,1.118981382031879,0.42199093531169063,False,100.13732,1.9511702198082153,0.49287345114078607,False,41.91421999999999,1.306668267005796,0.8707489335508287,False,2.1645600000000003,0.23768625678962652,0.11544630459760553,False
8218,2026-03-27 14:15:00,M-06,Line-D,69.678,103.076,44.256,1.866,49.19,1.553,78.0,108.0,49.0,3.3,Shift-B,OP-027,RM-0111,23.55,95.09,5.0,95.91,Stable,Accepted,8.322000000000003,89.33076923076922,4.924000000000007,95.44074074074074,4.744,90.31836734693877,1.4339999999999997,56.545454545454554,70.48183999999999,1.1149763704524658,-0.7209480140586204,False,100.1944,2.01699834737988,1.4286575909907144,False,41.994139999999994,1.3871919441807565,1.6305313835539954,False,2.15252,0.24506650797963217,-1.1691520084164784,False
8219,2026-03-27 14:30:00,M-03,Line-B,67.594,102.109,43.021,1.998,49.768,0.565,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0065,23.51,82.12,118.0,93.8,Stable,Accepted,10.406000000000006,86.65897435897435,5.891000000000005,94.54537037037036,5.978999999999999,87.79795918367347,1.3019999999999998,60.54545454545455,70.34515999999999,1.2488112574234134,-2.2030230618486564,False,100.16532,1.9822680343484835,0.980533392215465,False,42.10634,1.350326725278022,0.6773619916407092,False,2.14452,0.24677842963543478,-0.5937309845777593,False
8220,2026-03-27 14:45:00,M-04,Line-C,69.505,101.72,41.654,2.195,48.813,1.164,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0018,22.16,88.18,46.0,101.14,Stable,Accepted,8.495000000000005,89.10897435897436,6.280000000000001,94.18518518518518,7.3459999999999965,85.00816326530612,1.105,66.51515151515152,70.28811999999999,1.2534956229151681,-0.6247488907689591,False,100.2362,2.0057155830276328,0.7397858462864423,False,42.0025,1.2764034595952252,-0.27303279177142864,False,2.15072,0.24598890896406517,0.18000811575804915,False
8221,2026-03-27 15:00:00,M-02,Line-D,69.882,99.203,41.627,1.971,49.859,1.125,78.0,108.0,49.0,3.3,Shift-B,OP-027,RM-0046,22.45,88.09,109.0,96.59,Stable,Accepted,8.117999999999995,89.5923076923077,8.796999999999997,91.85462962962964,7.3729999999999976,84.9530612244898,1.3289999999999997,59.72727272727273,70.25219999999999,1.2516782400711093,-0.2957629110648686,False,100.18108000000001,2.0147594959861794,-0.4854574463843177,False,41.95554,1.2673661329702475,-0.2592305344549628,False,2.14456,0.24857444894168942,-0.698221401028685,False
8222,2026-03-27 15:15:00,M-02,Line-A,70.072,101.46,42.157,1.827,50.124,0.828,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0097,24.18,83.1,27.0,98.86,Stable,Accepted,7.927999999999997,89.83589743589744,6.540000000000006,93.94444444444444,6.8430000000000035,86.03469387755102,1.4729999999999999,55.363636363636374,70.2726,1.2440936125016862,-0.16124188564606304,False,100.25872,2.025552671906255,0.5930628300420685,False,41.96382,1.2680044597713231,0.152349621889214,False,2.1419200000000003,0.2516884515957468,-1.251229438630795,False
8223,2026-03-27 15:30:00,M-04,Line-D,70.0,101.406,42.182,2.389,51.61,1.073,78.0,108.0,49.0,3.3,Shift-B,OP-007,RM-0084,23.15,79.77,79.0,99.82,Stable,Accepted,8.0,89.74358974358975,6.593999999999994,93.89444444444445,6.817999999999998,86.08571428571429,0.911,72.39393939393939,70.24848,1.2432661326793681,-0.1998606681776977,False,100.40992,1.9608908247698877,0.5079732065740565,False,41.94006,1.2576747751306567,0.1923708774192955,False,2.16344,0.24876077531100224,0.9067345915689613,False
8224,2026-03-27 15:45:00,M-05,Line-C,67.789,98.326,39.272,2.217,51.843,0.307,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0137,22.74,87.5,49.0,98.35,Stable,Accepted,10.210999999999999,86.90897435897436,9.674000000000007,91.04259259259258,9.728000000000002,80.14693877551021,1.0829999999999997,67.18181818181819,70.19463999999999,1.3202555270354108,-1.8221018210026163,False,100.31775999999999,2.0037899357633853,-0.9939964087309368,False,41.88622,1.3425742226533484,-1.9471698144430951,False,2.1866399999999997,0.2233681341045105,0.13591911899929024,False
8225,2026-03-27 16:00:00,M-06,Line-D,69.803,103.921,42.063,2.126,50.564,1.388,78.0,108.0,49.0,3.3,Shift-C,OP-029,RM-0122,23.28,87.49,111.0,97.23,Stable,Accepted,8.197000000000003,89.49102564102563,4.0789999999999935,96.22314814814816,6.936999999999998,85.84285714285714,1.174,64.42424242424242,70.08596,1.229576332184231,-0.23012804703010992,False,100.33972,2.0413137011901568,1.7543996289801005,False,41.89842000000001,1.3427462970841706,0.12256969194954107,False,2.18012,0.22263354045006492,-0.24309005682878626,False
8226,2026-03-27 16:15:00,M-05,Line-A,71.439,100.459,41.451,2.492,48.514,1.34,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0061,22.74,88.25,117.0,98.11,Stable,Accepted,6.561000000000007,91.58846153846153,7.540999999999997,93.01759259259259,7.5489999999999995,84.59387755102041,0.8079999999999998,75.51515151515153,70.13472,1.2589331303399685,1.0360200780860993,False,100.38719999999999,2.0292129221285222,0.03538317700278412,False,41.90966,1.3375607986181137,-0.34290777695777375,False,2.18004,0.22251638141943023,1.401964197017809,False
8227,2026-03-27 16:30:00,M-04,Line-B,70.138,98.855,43.386,2.073,48.166,1.072,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0146,21.64,85.57,88.0,101.52,Stable,Accepted,7.861999999999995,89.92051282051283,9.144999999999996,91.53240740740742,5.613999999999997,88.54285714285714,1.2269999999999999,62.81818181818182,70.14023999999999,1.2586203187091762,-0.001779726551914851,False,100.3084,2.0496509255643076,-0.7090963548341059,False,41.97274,1.3694223776225165,1.0320117613775175,False,2.1862399999999997,0.21700197387734502,-0.5218385712196604,False
