batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome
2060,2026-01-22 10:45:00,M-03,Line-C,70.838,99.779,41.87,2.013,49.796,0.983,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0046,21.87,85.56,98,95.7,Stable,Accepted
7144,2026-03-16 09:45:00,M-01,Line-C,70.022,100.622,39.79,2.229,50.526,0.459,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0073,23.83,87.48,78,101.76,Stable,Accepted
9373,2026-04-08 15:00:00,M-01,Line-B,70.543,100.675,42.703,2.685,49.057,0.766,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0018,26.55,89.72,94,98.85,Stable,Accepted
1903,2026-01-20 19:30:00,M-05,Line-B,71.705,103.507,41.294,2.199,48.557,1.279,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0045,22.32,85.53,102,101.49,Stable,Accepted
4687,2026-02-18 19:30:00,M-06,Line-A,72.369,98.888,42.439,1.913,48.954,0.968,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0076,24.11,90.21,52,104.08,Stable,Accepted
10155,2026-04-16 18:30:00,M-03,Line-A,69.962,98.497,41.776,2.337,48.643,0.657,78.0,108.0,49.0,3.3,Shift-C,OP-022,RM-0143,24.54,95.42,28,97.62,Stable,Accepted
8091,2026-03-26 06:30:00,M-04,Line-B,71.247,100.753,43.907,1.958,49.923,0.799,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0108,23.03,83.92,91,95.37,Stable,Accepted
4923,2026-02-21 06:30:00,M-04,Line-B,71.172,100.483,42.914,1.803,50.295,0.738,78.0,108.0,49.0,3.3,Shift-A,OP-021,RM-0105,20.78,85.19,20,99.75,Stable,Accepted
6786,2026-03-12 16:15:00,M-06,Line-A,73.022,100.866,41.15,2.407,49.774,1.859,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0001,27.33,86.42,34,101.91,Stable,Accepted
13354,2026-05-20 02:15:00,M-03,Line-C,70.597,100.178,44.127,3.085,46.976,1.722,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0067,22.48,80.85,94,95.43,Warning,Accepted
76,2026-01-01 18:45:00,M-03,Line-D,67.472,98.952,43.028,1.821,51.283,1.054,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0089,24.69,84.33,39,96.34,Stable,Accepted
2346,2026-01-25 10:15:00,M-02,Line-C,66.978,100.083,42.049,1.853,50.137,0.978,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0004,22.17,91.49,101,96.86,Stable,Accepted
6448,2026-03-09 03:45:00,M-05,Line-A,68.648,99.765,39.512,1.582,49.36,1.125,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0100,28.31,86.38,24,99.0,Stable,Accepted
8431,2026-03-29 19:30:00,M-01,Line-C,70.351,100.208,41.112,1.964,48.446,0.546,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0056,22.67,87.36,6,100.92,Stable,Accepted
8623,2026-03-31 19:30:00,M-06,Line-A,71.66,104.24,42.614,2.733,47.541,2.154,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0001,23.25,86.71,109,97.76,Warning,Accepted
4587,2026-02-17 18:30:00,M-02,Line-C,68.208,99.858,40.29,1.777,50.53,0.369,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0056,23.6,82.22,53,93.59,Stable,Accepted
14453,2026-05-31 13:00:00,M-05,Line-D,74.263,103.171,45.456,3.403,45.491,4.299,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0097,24.89,88.35,100,97.8,Critical,Rejected
12380,2026-05-09 22:45:00,M-04,Line-C,74.556,101.648,42.053,2.664,47.762,3.102,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0024,28.08,91.85,59,103.79,Warning,Rework
9352,2026-04-08 09:45:00,M-01,Line-B,69.135,100.361,42.843,2.075,51.698,0.338,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0088,28.19,85.59,23,98.09,Stable,Accepted
12228,2026-05-08 08:45:00,M-06,Line-B,74.887,100.446,43.354,2.418,47.561,2.383,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0006,27.67,92.11,59,92.62,Warning,Accepted
1554,2026-01-17 04:15:00,M-04,Line-C,70.221,100.804,40.277,1.975,50.082,0.966,78.0,108.0,49.0,3.3,Shift-A,OP-001,RM-0019,23.95,84.42,12,98.25,Stable,Accepted
5875,2026-03-03 04:30:00,M-05,Line-D,67.811,99.095,41.144,1.763,50.294,0.667,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0023,25.46,81.7,76,98.68,Stable,Accepted
8433,2026-03-29 20:00:00,M-01,Line-A,70.587,98.748,41.952,2.094,49.859,0.869,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0037,23.47,89.19,18,98.81,Stable,Accepted
8976,2026-04-04 11:45:00,M-01,Line-C,70.512,100.307,41.741,2.463,48.678,1.624,78.0,108.0,49.0,3.3,Shift-B,OP-016,RM-0099,25.79,82.26,75,97.84,Stable,Accepted
12481,2026-05-11 00:00:00,M-06,Line-A,74.005,97.873,43.412,2.909,47.516,2.844,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0102,27.39,92.01,96,99.54,Warning,Rework
14647,2026-06-02 13:30:00,M-06,Line-D,73.993,103.883,45.12,,44.481,4.147,78.0,108.0,49.0,3.3,Shift-B,OP-001,RM-0082,26.51,95.02,57,96.37,Critical,Rejected
9170,2026-04-06 12:15:00,M-05,Line-B,71.433,102.954,42.327,1.943,50.615,0.832,78.0,108.0,49.0,3.3,Shift-B,OP-001,RM-0056,27.75,85.83,52,102.26,Stable,Accepted
11217,2026-04-27 20:00:00,M-04,Line-B,73.138,102.619,42.168,2.755,48.136,2.145,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0042,22.89,91.82,14,102.46,Warning,Accepted
5696,2026-03-01 07:45:00,M-01,Line-B,71.571,100.431,42.204,2.684,47.592,1.767,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0039,24.71,88.73,100,99.46,Warning,Accepted
2942,2026-01-31 15:15:00,M-06,Line-B,70.9,97.365,41.743,2.034,50.86,1.056,78.0,108.0,49.0,3.3,Shift-B,OP-029,RM-0044,25.48,86.76,76,101.16,Stable,Accepted
14703,2026-06-03 03:30:00,M-04,Line-A,76.117,103.758,44.55,3.805,44.006,4.823,78.0,108.0,49.0,3.3,Shift-A,OP-027,RM-0073,26.63,100.04,109,99.81,Critical,Rejected
10022,2026-04-15 09:15:00,M-02,Line-B,71.486,102.353,41.868,2.321,48.95,1.123,78.0,108.0,49.0,3.3,Shift-B,OP-006,RM-0144,24.57,86.02,3,97.04,Stable,Accepted
7382,2026-03-18 21:15:00,M-01,Line-C,69.679,99.392,41.209,2.092,49.123,1.07,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0117,23.77,84.69,74,100.19,Stable,Accepted
12090,2026-05-06 22:15:00,M-04,Line-B,73.429,99.367,43.57,2.798,48.109,2.59,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0006,28.13,91.06,97,96.81,Warning,Accepted
1621,2026-01-17 21:00:00,M-02,Line-C,71.114,104.904,41.632,2.109,50.403,0.782,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0120,23.92,86.14,39,101.35,Warning,Accepted
15000,2026-06-06 05:45:00,M-01,Line-B,79.134,104.323,45.218,3.661,41.145,6.651,78.0,108.0,49.0,3.3,Shift-A,OP-002,RM-0015,28.64,82.82,31,94.49,Critical,Rejected
7906,2026-03-24 08:15:00,M-06,Line-D,70.356,98.234,43.776,1.959,48.802,1.064,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0105,22.04,88.91,90,99.54,Stable,Accepted
10565,2026-04-21 01:00:00,M-06,Line-C,70.609,99.562,41.728,2.727,47.256,1.76,78.0,108.0,49.0,3.3,Shift-A,OP-030,RM-0026,22.36,86.02,63,99.51,Warning,Accepted
12164,2026-05-07 16:45:00,M-01,Line-B,73.52,101.459,43.265,2.864,47.593,2.627,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0025,27.94,93.46,24,95.48,Warning,Accepted
6783,2026-03-12 15:30:00,M-03,Line-C,71.564,100.773,43.057,2.158,49.046,1.144,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0129,27.69,85.71,10,103.03,Stable,Accepted
12259,2026-05-08 16:30:00,M-01,Line-C,71.815,100.433,42.651,2.488,47.664,2.244,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0122,26.69,91.82,85,99.99,Warning,Accepted
13182,2026-05-18 07:15:00,M-02,Line-C,72.845,100.915,41.077,3.032,46.519,2.442,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0050,22.88,84.68,111,102.3,Warning,Accepted
10045,2026-04-15 15:00:00,M-04,Line-C,70.766,96.937,39.234,2.416,49.027,1.201,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0148,26.8,80.82,50,103.55,Stable,Accepted
1610,2026-01-17 18:15:00,M-01,Line-B,70.51,100.085,43.341,1.872,49.149,0.481,78.0,108.0,49.0,3.3,Shift-C,OP-007,RM-0118,24.11,84.5,60,93.46,Stable,Accepted
3097,2026-02-02 06:00:00,M-02,Line-A,70.697,100.341,40.51,2.28,49.994,0.54,78.0,108.0,49.0,3.3,Shift-A,OP-025,RM-0123,26.46,82.97,45,97.2,Stable,Accepted
2416,2026-01-26 03:45:00,M-03,Line-B,67.396,95.839,43.507,1.589,50.154,0.833,78.0,108.0,49.0,3.3,Shift-A,OP-030,RM-0060,22.56,85.78,116,99.02,Stable,Accepted
10515,2026-04-20 12:30:00,M-03,Line-A,70.574,101.853,41.389,2.774,49.187,1.185,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0030,23.63,90.17,88,99.09,Warning,Accepted
2018,2026-01-22 00:15:00,M-05,Line-B,67.59,99.219,41.397,1.761,49.562,0.633,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0003,22.02,77.53,60,99.47,Stable,Accepted
2972,2026-01-31 22:45:00,M-01,Line-C,68.983,100.182,41.072,1.871,50.715,1.066,78.0,108.0,49.0,3.3,Shift-C,OP-014,RM-0052,27.08,87.52,49,101.29,Stable,Accepted
14716,2026-06-03 06:45:00,M-01,Line-C,73.232,105.179,45.422,2.947,46.603,3.642,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0040,26.89,85.71,66,97.58,Critical,Rejected
3247,2026-02-03 19:30:00,M-05,Line-B,68.91,101.762,42.958,1.749,49.584,0.759,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0006,27.4,90.38,14,98.64,Stable,Accepted
125,2026-01-02 07:00:00,M-06,Line-B,72.158,98.388,41.676,2.177,47.642,1.172,78.0,108.0,49.0,3.3,Shift-A,OP-021,RM-0071,24.55,85.96,11,102.79,Warning,Accepted
1107,2026-01-12 12:30:00,M-02,Line-A,70.847,103.77,43.194,1.834,51.212,1.372,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0025,27.15,92.79,5,96.34,Stable,Accepted
1815,2026-01-19 21:30:00,M-06,Line-A,,101.994,39.389,1.779,49.597,0.808,78.0,108.0,49.0,3.3,Shift-C,OP-024,RM-0086,22.96,86.79,90,100.72,Stable,Accepted
11700,2026-05-02 20:45:00,M-05,Line-B,72.168,99.244,42.784,3.117,46.496,2.361,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0057,26.09,89.99,16,101.29,Warning,Accepted
13755,2026-05-24 06:30:00,M-06,Line-C,75.767,105.319,42.565,3.459,43.671,3.773,78.0,108.0,49.0,3.3,Shift-A,OP-006,RM-0090,22.84,84.86,53,98.35,Critical,Rejected
8791,2026-04-02 13:30:00,M-04,Line-B,72.564,99.089,41.923,1.804,49.43,1.023,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0125,25.13,81.33,103,97.43,Stable,Accepted
2124,2026-01-23 02:45:00,M-04,Line-C,70.524,98.952,40.944,1.798,50.413,1.519,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0061,22.44,80.74,53,104.96,Stable,Accepted
14101,2026-05-27 21:00:00,M-06,Line-B,75.952,103.36,44.732,3.338,44.32,4.58,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0058,23.66,91.89,54,98.49,Critical,Rejected
10497,2026-04-20 08:00:00,M-04,Line-C,72.305,100.944,42.274,2.593,48.17,1.882,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0034,24.13,85.73,15,98.61,Stable,Accepted
10728,2026-04-22 17:45:00,M-06,Line-B,71.461,103.367,42.045,2.562,47.168,1.539,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0025,21.0,82.77,70,101.72,Warning,Accepted
8971,2026-04-04 10:30:00,M-04,Line-B,69.897,102.205,43.59,2.426,48.339,1.383,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0065,25.0,94.22,103,97.78,Stable,Accepted
14513,2026-06-01 04:00:00,M-02,Line-C,75.412,108.01,45.341,3.111,43.468,5.421,78.0,108.0,49.0,3.3,Shift-A,OP-004,RM-0085,26.69,85.32,100,95.81,Critical,Rejected
2198,2026-01-23 21:15:00,M-06,Line-B,70.061,100.091,41.391,2.161,49.07,0.484,78.0,108.0,49.0,3.3,Shift-C,OP-027,RM-0066,21.91,88.26,74,97.77,Stable,Accepted
4052,2026-02-12 04:45:00,M-03,Line-D,69.012,95.19,43.356,2.003,51.105,0.901,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0147,26.97,90.6,48,96.82,Stable,Accepted
1217,2026-01-13 16:00:00,M-04,Line-A,71.851,99.573,41.531,2.15,49.354,0.828,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0137,26.95,92.79,36,102.3,Stable,Accepted
7702,2026-03-22 05:15:00,M-03,Line-B,68.691,98.674,43.122,1.89,48.299,1.035,78.0,108.0,49.0,3.3,Shift-A,OP-010,RM-0015,22.37,84.49,85,101.14,Stable,Accepted
726,2026-01-08 13:15:00,M-01,Line-A,69.562,99.082,39.947,1.757,49.616,0.442,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0091,29.48,85.06,44,103.86,Stable,Accepted
9171,2026-04-06 12:30:00,M-04,Line-D,73.528,102.304,42.244,2.618,46.364,2.344,78.0,108.0,49.0,3.3,Shift-B,OP-027,RM-0087,27.83,96.08,97,99.36,Warning,Accepted
809,2026-01-09 10:00:00,M-03,Line-B,71.015,98.296,42.003,2.09,50.48,0.69,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0036,26.78,90.64,94,97.15,Stable,Accepted
11237,2026-04-28 01:00:00,M-06,Line-A,73.135,102.948,41.906,2.859,46.541,2.073,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0031,23.53,87.64,64,102.32,Warning,Accepted
11447,2026-04-30 05:30:00,M-05,Line-C,72.653,100.063,43.187,2.879,47.346,2.261,78.0,108.0,49.0,3.3,Shift-A,OP-012,RM-0071,25.51,83.64,96,100.2,Warning,Accepted
4907,2026-02-21 02:30:00,M-02,Line-B,68.946,103.093,42.221,1.794,47.982,0.705,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0037,21.49,81.5,74,107.71,Warning,Accepted
10465,2026-04-20 00:00:00,M-02,Line-B,74.051,98.814,42.95,2.841,46.557,2.97,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0034,22.45,85.87,41,99.95,Warning,Rework
13570,2026-05-22 08:15:00,M-04,Line-C,74.578,104.644,43.364,3.468,45.536,4.054,78.0,108.0,49.0,3.3,Shift-B,OP-025,,22.2,87.26,91,97.52,Critical,Rejected
3963,2026-02-11 06:30:00,M-04,Line-C,73.304,102.452,41.46,1.985,48.883,1.607,78.0,108.0,49.0,3.3,Shift-A,OP-013,RM-0038,26.01,93.11,115,100.64,Stable,Accepted
11621,2026-05-02 01:00:00,M-05,Line-B,71.228,100.098,44.835,2.913,48.607,1.932,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0139,25.66,91.05,106,100.41,Warning,Accepted
2672,2026-01-28 19:45:00,M-06,Line-B,69.568,99.951,41.358,1.826,50.191,0.607,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0144,24.16,88.12,38,101.1,Stable,Accepted
9542,2026-04-10 09:15:00,M-04,Line-C,72.044,98.666,41.195,2.197,51.491,1.111,78.0,108.0,49.0,3.3,Shift-B,OP-001,RM-0038,27.04,89.98,77,98.52,Stable,Accepted
1765,2026-01-19 09:00:00,M-04,Line-A,72.076,100.865,42.002,2.29,49.848,1.574,78.0,108.0,49.0,3.3,Shift-B,OP-018,RM-0100,21.67,80.72,3,98.73,Stable,Accepted
10724,2026-04-22 16:45:00,M-01,Line-D,71.4,104.093,44.513,2.4,49.553,2.82,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0110,21.43,94.97,86,96.81,Warning,Rework
608,2026-01-07 07:45:00,M-04,Line-D,71.311,98.895,42.342,2.179,52.041,0.87,78.0,108.0,49.0,3.3,Shift-A,OP-007,RM-0062,26.78,90.24,75,100.69,Stable,Accepted
9552,2026-04-10 11:45:00,M-01,Line-B,70.296,98.353,43.376,1.899,49.054,0.696,78.0,108.0,49.0,3.3,Shift-B,OP-020,RM-0033,28.54,94.09,92,99.89,Stable,Accepted
9721,2026-04-12 06:00:00,M-05,Line-C,69.609,95.482,42.437,2.018,47.96,0.918,78.0,108.0,49.0,3.3,Shift-A,OP-021,RM-0038,28.12,78.54,18,97.1,Warning,Accepted
3218,2026-02-03 12:15:00,M-03,Line-C,69.073,103.478,41.789,2.113,49.183,1.378,78.0,108.0,49.0,3.3,Shift-B,OP-006,RM-0047,26.33,83.07,48,103.33,Stable,Accepted
5738,2026-03-01 18:15:00,M-06,Line-C,70.18,103.961,41.212,2.085,50.756,0.567,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0018,24.7,82.39,19,97.65,Stable,Accepted
8480,2026-03-30 07:45:00,M-04,Line-D,70.149,99.648,41.166,2.07,49.747,0.404,78.0,108.0,49.0,3.3,Shift-A,OP-019,RM-0056,23.75,81.85,48,101.45,Stable,Accepted
2054,2026-01-22 09:15:00,M-06,Line-A,68.828,99.608,42.729,1.679,51.283,0.443,78.0,108.0,49.0,3.3,Shift-B,OP-002,RM-0113,21.79,83.68,59,97.98,Stable,Accepted
3165,2026-02-02 23:00:00,M-01,Line-A,72.311,98.43,44.13,1.723,48.047,1.779,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0105,26.57,89.33,29,98.47,Stable,Accepted
10520,2026-04-20 13:45:00,M-02,Line-B,72.598,99.451,43.95,2.043,48.793,1.65,78.0,108.0,49.0,3.3,Shift-B,OP-029,RM-0014,22.78,87.74,38,98.17,Stable,Accepted
11489,2026-04-30 16:00:00,M-03,Line-B,69.994,99.763,44.824,2.715,49.427,1.942,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0136,24.85,86.63,79,97.69,Warning,Accepted
13352,2026-05-20 01:45:00,M-01,Line-D,72.58,100.849,44.767,2.776,47.212,2.567,78.0,108.0,49.0,3.3,Shift-A,OP-001,RM-0025,23.08,91.75,72,97.57,Warning,Accepted
1658,2026-01-18 06:15:00,M-06,Line-A,68.016,100.846,41.966,1.687,50.341,0.454,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0149,21.39,83.51,16,103.05,Stable,Accepted
8070,2026-03-26 01:15:00,M-01,Line-A,70.802,101.95,42.513,2.205,49.343,1.121,78.0,108.0,49.0,3.3,Shift-A,OP-002,RM-0041,22.39,89.12,17,101.78,Stable,Accepted
8645,2026-04-01 01:00:00,M-01,Line-C,70.844,99.327,40.162,2.094,50.479,0.615,78.0,108.0,49.0,3.3,Shift-A,OP-004,RM-0149,25.38,84.72,108,101.59,Stable,Accepted
2711,2026-01-29 05:30:00,M-01,Line-A,68.761,97.872,41.151,1.767,50.644,1.266,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0026,22.49,80.07,42,98.91,Stable,Accepted
13761,2026-05-24 08:00:00,M-06,Line-B,72.598,102.58,44.85,2.615,48.058,2.454,78.0,108.0,49.0,3.3,Shift-B,OP-007,RM-0096,23.17,84.41,46,98.91,Warning,Accepted
7550,2026-03-20 15:15:00,M-05,Line-D,68.356,100.614,41.761,1.978,49.057,0.829,78.0,108.0,49.0,3.3,Shift-B,OP-015,RM-0043,21.61,86.16,110,100.81,Stable,Accepted
4267,2026-02-14 10:30:00,M-03,Line-C,69.206,101.656,39.667,2.066,50.402,0.763,78.0,108.0,49.0,3.3,Shift-B,OP-018,RM-0116,24.6,88.73,47,100.21,Stable,Accepted
6716,2026-03-11 22:45:00,M-03,Line-B,68.082,96.843,43.136,1.466,49.464,0.914,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0100,27.11,91.9,115,91.82,Stable,Accepted
423,2026-01-05 09:30:00,M-05,Line-D,71.222,101.64,42.13,2.244,50.56,1.096,78.0,108.0,49.0,3.3,Shift-B,OP-004,RM-0121,26.35,90.45,91,98.29,Stable,Accepted
5317,2026-02-25 09:00:00,M-04,Line-D,68.704,99.573,43.517,1.555,50.943,0.738,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0054,21.52,87.82,72,101.89,Stable,Accepted
8850,2026-04-03 04:15:00,M-04,Line-B,72.85,100.951,43.886,2.397,46.505,2.206,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0087,24.73,84.92,36,95.17,Warning,Accepted
2846,2026-01-30 15:15:00,M-03,Line-D,68.465,98.573,42.622,2.017,50.563,0.807,78.0,108.0,49.0,3.3,Shift-B,OP-026,RM-0076,24.26,86.67,64,95.8,Stable,Accepted
4067,2026-02-12 08:30:00,M-06,Line-B,70.893,98.55,42.469,1.827,51.054,0.758,78.0,108.0,49.0,3.3,Shift-B,OP-030,RM-0073,27.97,87.63,103,100.35,Stable,Accepted
13383,2026-05-20 09:30:00,M-05,Line-C,73.551,103.565,42.137,2.907,48.026,3.007,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0135,22.16,80.06,102,96.46,Warning,Rework
5245,2026-02-24 15:00:00,M-03,Line-D,72.795,101.874,40.883,2.175,47.492,1.477,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0105,22.98,91.63,93,104.03,Warning,Accepted
1002,2026-01-11 10:15:00,M-05,Line-C,71.823,100.853,41.059,2.194,49.238,1.05,78.0,108.0,49.0,3.3,Shift-B,OP-030,RM-0097,28.68,87.43,68,102.93,Stable,Accepted
4199,2026-02-13 17:30:00,M-06,Line-D,70.28,99.273,43.326,1.672,48.849,0.654,78.0,108.0,49.0,3.3,Shift-C,OP-027,RM-0001,25.16,85.69,65,101.74,Stable,Accepted
2419,2026-01-26 04:30:00,M-02,Line-A,70.471,96.965,42.078,1.799,52.158,1.078,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0031,21.63,89.52,96,98.78,Stable,Accepted
11720,2026-05-03 01:45:00,M-02,Line-B,73.53,101.361,42.99,3.186,48.232,2.777,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0019,27.27,89.55,68,98.29,Warning,Rework
3576,2026-02-07 05:45:00,M-05,Line-B,68.931,101.243,42.066,1.786,49.429,0.71,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0139,27.45,84.38,14,101.42,Stable,Accepted
6727,2026-03-12 01:30:00,M-06,Line-A,71.57,100.84,41.034,1.596,50.303,0.413,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0129,27.41,88.37,86,99.22,Stable,Accepted
3848,2026-02-10 01:45:00,M-03,Line-A,69.506,97.127,41.534,1.876,50.142,0.59,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0089,26.91,88.83,9,101.53,Stable,Accepted
962,2026-01-11 00:15:00,M-03,Line-C,68.441,99.419,43.208,1.76,47.919,0.726,78.0,108.0,49.0,3.3,Shift-A,OP-025,RM-0136,28.76,86.58,89,96.41,Warning,Accepted
9633,2026-04-11 08:00:00,M-02,Line-D,70.777,99.507,44.28,1.956,50.883,0.456,78.0,108.0,49.0,3.3,Shift-B,OP-023,RM-0006,26.86,94.27,97,98.59,Stable,Accepted
10451,2026-04-19 20:30:00,M-05,Line-D,72.059,101.43,43.559,2.594,50.07,2.321,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0076,23.43,88.4,65,93.71,Warning,Accepted
14897,2026-06-05 04:00:00,M-04,Line-C,76.203,101.751,42.626,3.343,44.136,4.118,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0114,27.61,87.11,5,97.96,Critical,Rejected
758,2026-01-08 21:15:00,M-03,Line-A,68.606,100.109,40.891,1.742,49.861,0.529,78.0,108.0,49.0,3.3,Shift-C,OP-006,RM-0149,27.57,80.16,7,105.47,Stable,Accepted
5314,2026-02-25 08:15:00,M-03,Line-A,69.958,100.459,40.021,1.576,49.912,0.05,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0064,22.86,87.43,6,101.81,Stable,Accepted
2285,2026-01-24 19:00:00,M-05,Line-B,69.238,97.56,43.053,1.785,49.768,0.897,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0060,22.18,79.87,1,95.51,Stable,Accepted
11785,2026-05-03 18:00:00,M-02,Line-A,71.687,102.822,42.1,2.609,48.932,1.645,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0103,25.92,87.44,35,94.72,Stable,Accepted
4828,2026-02-20 06:45:00,M-04,Line-A,68.921,103.904,42.615,1.925,48.027,1.205,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0064,22.82,82.33,91,98.98,Stable,Accepted
13292,2026-05-19 10:45:00,M-01,Line-C,71.326,99.362,43.816,2.843,47.489,1.85,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0028,24.68,87.86,60,102.78,Warning,Accepted
808,2026-01-09 09:45:00,M-01,Line-C,72.008,100.963,41.822,1.797,48.922,1.384,78.0,108.0,49.0,3.3,Shift-B,OP-015,RM-0032,29.02,86.53,96,101.15,Stable,Accepted
3908,2026-02-10 16:45:00,M-06,Line-B,69.086,98.921,41.877,1.743,50.253,0.875,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0012,25.02,82.79,104,95.17,Stable,Accepted
7024,2026-03-15 03:45:00,M-05,Line-D,69.161,100.852,43.125,1.697,50.762,0.53,78.0,108.0,49.0,3.3,Shift-A,OP-013,RM-0090,25.76,88.59,19,101.58,Stable,Accepted
1957,2026-01-21 09:00:00,M-04,Line-A,72.24,102.057,42.336,1.945,50.822,1.197,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0148,20.34,90.91,60,102.56,Stable,Accepted
9344,2026-04-08 07:45:00,M-02,Line-C,71.221,102.667,39.677,2.621,49.092,1.218,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0010,29.06,87.9,32,99.67,Stable,Accepted
10805,2026-04-23 13:00:00,m-03,Line-C,70.644,102.637,43.901,2.536,50.437,1.659,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0049,23.02,89.24,33,98.94,Stable,Accepted
12230,2026-05-08 09:15:00,M-03,Line-C,71.258,99.927,41.26,2.81,48.876,1.911,78.0,108.0,49.0,3.3,Shift-B,OP-004,RM-0062,27.48,83.24,59,97.9,Warning,Accepted
2403,2026-01-26 00:30:00,M-05,Line-C,70.812,101.728,42.923,1.978,48.68,1.213,78.0,108.0,49.0,3.3,Shift-A,OP-030,RM-0111,21.82,99.89,31,103.95,Stable,Accepted
